timestamp,datetime,is_buy,input_amount_adjusted,output_amount_adjusted,price,erg_liquidity,token_liquidity,volume_erg,tx_id,price_ma_5,price_ma_20,volume_ma_5,returns,volatility,price_momentum_5,volume_momentum_5,bb_middle_5,bb_std_5,bb_upper_5,bb_lower_5,bb_position_5,price_momentum_20,volume_momentum_20,bb_middle_20,bb_std_20,bb_upper_20,bb_lower_20,bb_position_20,price_momentum_50,volume_momentum_50,bb_middle_50,bb_std_50,bb_upper_50,bb_lower_50,bb_position_50
1723499293422,2024-08-12 17:48:13.422,True,0.050394965,41551.8,824522.8466772425,0.793812047,1063489,0.050394965,d476b69c97b4cc2984616dbb0d410eace897ad8c675dd6137c0d85174104c671,,,,,,,,,,,,,,,,,,,,,,,,,,
