timestamp,datetime,is_buy,input_amount_adjusted,output_amount_adjusted,price,erg_liquidity,token_liquidity,volume_erg,tx_id,price_ma_5,price_ma_20,volume_ma_5,returns,volatility,price_momentum_5,volume_momentum_5,bb_middle_5,bb_std_5,bb_upper_5,bb_lower_5,bb_position_5,price_momentum_20,volume_momentum_20,bb_middle_20,bb_std_20,bb_upper_20,bb_lower_20,bb_position_20,price_momentum_50,volume_momentum_50,bb_middle_50,bb_std_50,bb_upper_50,bb_lower_50,bb_position_50
1725868456884,2024-09-09 03:54:16.884,False,1078161.0,0.06,5.565031567641567e-08,0.369432257,5577032,0.06,5684b248feb54213bbfb180aa8d40645b43d40f1659c8a271e3cc3bf5e9674c8,,,,,,,,,,,,,,,,,,,,,,,,,,
1732888175020,2024-11-29 08:49:35.020,True,0.059907814,1082671.0,18072283.525484674,0.309524443,6659703,0.059907814,212ef9066c7301f633f4c3ca9b70ce4a50e7370ab682d88657d37c9293bb6e6c,,,,324747187968667.0,,,,,,,,,,,,,,,,,,,,,,
