timestamp,datetime,is_buy,input_amount_adjusted,output_amount_adjusted,price,erg_liquidity,token_liquidity,volume_erg,tx_id,price_ma_5,price_ma_20,volume_ma_5,returns,volatility,price_momentum_5,volume_momentum_5,bb_middle_5,bb_std_5,bb_upper_5,bb_lower_5,bb_position_5,price_momentum_20,volume_momentum_20,bb_middle_20,bb_std_20,bb_upper_20,bb_lower_20,bb_position_20,price_momentum_50,volume_momentum_50,bb_middle_50,bb_std_50,bb_upper_50,bb_lower_50,bb_position_50
1726343913599,2024-09-14 15:58:33.599,True,0.048359197,14328.9069,296301.58871331136,0.080679758,372304144,0.048359197,00d6438d45c359c4cffa42047f208f933cb9ea53ed2677dcb5d16b1e66cacfb4,,,,,,,,,,,,,,,,,,,,,,,,,,
1726535014808,2024-09-16 21:03:34.808,False,34338.5309,1.0,2.9121804975063743e-05,1.080679758,28918835,1.0,ca4982be559fda8b6ced4e7b273d1824d428ca7405e4868933177e30fb530779,,,,-0.9999999999017156,,,,,,,,,,,,,,,,,,,,,,
1726626906385,2024-09-17 22:35:06.385,True,6.343242815,70472.9364,11109.922551498606,2.130506397,931485675,6.343242815,267112fc290407df06c53e7bdc240666c29a19f1c3528e645adf317bec7d8b02,,,,381498417.8312417,,,,,,,,,,,,,,,,,,,,,,
1726627331968,2024-09-17 22:42:11.968,True,0.421769964,24000.0,56903.05628306903,1.708736433,1171485675,0.421769964,a807d09a91483dca8cb965d2401b22a2081eafe7916e7bc100c665e50a879955,,,,4.121822948747148,,,,,,,,,,,,,,,,,,,,,,
1726629386102,2024-09-17 23:16:26.102,False,52330.1077,1.44,2.7517619651296838e-05,3.148736433,648184598,1.44,3e9a6b1960d6c6d93701d089fa0d1fc30cf269bdf12877801259be4b53e7a1cf,72862.91352090369,,1.8506743952,-0.9999999995164123,,,,72862.91352090369,127093.46839404582,327049.85030899534,-181324.02326718793,0.35667455138709625,,,,,,,,,,,,,,
1726654280718,2024-09-18 06:11:20.718,True,2.999999999,117421.2642,39140.42141304681,3.651866939,2543535794,2.999999999,123ba6779e1c0fd8e41eae68131a651651aa74385cc088eb35dad6c2639b5f1c,21430.680060850776,,2.4410025556,1422376712.866754,,-0.8679034372275425,61.035769514535154,21430.680060850776,25480.33821641978,72391.35649369034,-29529.996371988782,0.6737588920698048,,,,,,,,,,,,,,
1727137169442,2024-09-23 20:19:29.442,False,112017.6359,3.0,2.6781497180302482e-05,6.651866939,1423359435,3.0,adf60d1155122c58dea54084d38fe30f6a965eaf140af9243fd5d3b3b18f4d50,21430.680060382714,,2.8410025556000003,-0.9999999993157586,,-0.08036273152592044,2.0,21430.680060382714,25480.33821691187,72391.35649420645,-29529.996373441027,0.2897331674803163,,,,,,,,,,,,,,
1727141335597,2024-09-23 21:28:55.597,True,3.04003785,125054.9466,41135.983422048506,3.611829089,2673908901,3.04003785,bd49ca122af05983650bb4109e967c7eb087893ba70074478f63cd5670bf85f1,27435.89223449269,,2.1803615626,1535985203.4531553,,2.702634580157331,-0.5207438941465148,27435.89223449269,25973.345093242104,79382.58242097689,-24510.797951991517,0.631866834425578,,,,,,,,,,,,,,
1727522109754,2024-09-28 07:15:09.754,True,0.906382867,93509.1007,103167.33039041435,2.705446222,3608999908,0.906382867,fa8387a071b31a6c7919557b64c2a78cb8cf55045bd554809611f7e27c736e3c,36688.747055961765,,2.2772841432,1.5079582839173749,,0.8130367176975486,1.1489981372879363,36688.747055961765,42241.327446273324,121171.40194850841,-47793.90783658488,0.893445159950327,,,,,,,,,,,,,,
1728812745562,2024-10-13 05:45:45.562,True,0.999999999,220893.7014,220893.7016208937,1.705446223,5817936922,0.999999999,61587cc1535b026518c1a11de44ef33f4b2700ccb52f239298b73662d215e4c4,80867.48737463697,,2.189284143,1.141120651130251,,8027354996.272939,-0.30555555624999997,80867.48737463697,86550.4399537055,253968.36728204798,-92233.39253277403,0.9044641896712328,,,,,,,,,,,,,,
