timestamp,datetime,is_buy,input_amount_adjusted,output_amount_adjusted,price,erg_liquidity,token_liquidity,volume_erg,tx_id,price_ma_5,price_ma_20,volume_ma_5,returns,volatility,price_momentum_5,volume_momentum_5,bb_middle_5,bb_std_5,bb_upper_5,bb_lower_5,bb_position_5,price_momentum_20,volume_momentum_20,bb_middle_20,bb_std_20,bb_upper_20,bb_lower_20,bb_position_20,price_momentum_50,volume_momentum_50,bb_middle_50,bb_std_50,bb_upper_50,bb_lower_50,bb_position_50
1722220220896,2024-07-28 22:30:20.896,False,11358520.0,8.0,7.043171117363882e-07,284.964168337,397210008,8.0,394c17cbdf56715d0e599cf727a5db5c81a8f8003f53bb5725fcbca1a57f3335,,,,,,,,,,,,,,,,,,,,,,,,,,
1723019474168,2024-08-07 04:31:14.168,True,12.114748173,17814611.0,1470489.5839026368,272.849420164,415024619,12.114748173,269a211d9fd95a0917550930ab09b4f3e8ba76bfdc2784b8a33deac5c1b75a79,,,,2087823168567.7222,,,,,,,,,,,,,,,,,,,,,,
1727055061158,2024-09-22 21:31:01.158,False,6230611.0,4.2,6.740911926615223e-07,279.74172209,412889203,4.2,19946a6df83d6548cc3a5e75e0640f01138b6a970fbd0dc5bd94ea9804fdfa2e,,,,-0.9999999999995416,,,,,,,,,,,,,,,,,,,,,,
1727068772887,2024-09-23 01:19:32.887,True,0.013400675,20000.0,1492462.133437308,252.027485826,372023719,0.013400675,17d6f388895d5d4c438f9a3e8171d248b91f1b24eff9a3c9b69b25369b2fd7ff,,,,2214035948969.9424,,,,,,,,,,,,,,,,,,,,,,
1727124211557,2024-09-23 16:43:31.557,False,3331038.0,2.3,6.904754614027218e-07,254.327485826,368692681,2.3,23388663e7e3df8721611aed70d18262500691b3eaabbaba8b45b18d292cccd1,592590.3434684027,,5.325629769600001,-0.9999999999995374,,,,592590.3434684027,811474.9318756546,2215540.207219712,-1030359.5202829065,0.3174341805920022,,,,,,,,,,,,,,
1727127311329,2024-09-23 17:35:11.329,False,4255841.0,3.0,7.049135529264368e-07,257.327485826,364436840,3.0,13897db56fe6393d6149b646da67039a85a0acda69873f5366eb271e27bdbcda,592590.3434684027,,4.325629769600001,0.02091036152737935,,0.0008468361482489861,-0.625,592590.3434684027,811474.9318756545,2215540.2072197115,-1030359.5202829062,0.3174341805920066,,,,,,,,,,,,,,
1727141335597,2024-09-23 21:28:55.597,False,699691.0,0.5,7.146011596547618e-07,257.862084542,363786149,0.5,b80598fcb52e0e49c1768dbc43d865f301f684d08596e1b03ad744c6ecc7d23d,298492.4266880184,,2.002680135,0.013742971302093787,,-0.999999999999514,-0.9587279906391827,298492.4266880184,667449.3568417253,1633391.1403714688,-1036406.2869954322,0.38819660112501747,,,,,,,,,,,,,,
1727182753366,2024-09-24 08:59:13.366,True,0.014034048,20000.0,1425105.5718207604,258.848049825,365216926,0.014034048,e704390d307395b35b8abe7123fd607f479077d9b286d0979fc04fc90d1071f5,583513.5410520356,,1.1654869446,1994267085304.6794,,2114113917129.4094,-0.99665856,583513.5410520356,799363.6293363911,2182240.7997248177,-1015213.7176207466,0.7632068810371665,,,,,,,,,,,,,,
1727243057766,2024-09-25 01:44:17.766,False,348872.0,0.25,7.165951982388957e-07,259.098049825,364868054,0.25,c734105212390b9342d9c5b28217f438fb1968384a112e3c8a60546c12daa1e8,285021.1143647174,,1.2128068096,-0.9999999999994972,,-0.9999999999995198,17.65577666796635,285021.1143647174,637326.5867406698,1559674.287846057,-989632.0591166222,0.3881966011250145,,,,,,,,,,,,,,
1727328495183,2024-09-26 01:28:15.183,False,169420.0,0.1215793,7.176207059379058e-07,259.219629125,364698634,0.1215793,406b0dc59263c38842c39df642ad81633efbd79042b18d679cab917bd6f06f1c,285021.1143647228,,0.7771226696,0.0014310836878761446,,0.03931384394173487,-0.9471394347826086,285021.1143647228,637326.5867406668,1559674.2878460563,-989632.0591166108,0.3881966011250122,,,,,,,,,,,,,,
1727440972883,2024-09-27 08:42:52.883,False,19760579.0,15.0,7.590870692604705e-07,274.219629125,344938055,15.0,30547503ad7e37c5e08d635b4cdba26d0a481f64b5cad4aabfb8aae5cfda2eb9,285021.1143647336,,3.1771226696,0.0577831199398986,,0.07685129064285001,4.0,285021.1143647336,637326.5867406607,1559674.287846055,-989632.0591165877,0.38819660112502313,,,,,,,,,,,,,,
1727950207865,2024-10-03 06:10:07.865,True,0.042886558,54500.0,1270794.4526581033,274.176742567,344992555,0.042886558,3316ec6d9be972b42fb0527d99e6bb521218c7114b3a1ef7a9da6bcf099c07fc,539180.0048962114,,3.0856999812,1674108944966.4807,,1778326882748.602,-0.914226884,539180.0048962114,740315.6494600449,2019811.3038163013,-941451.2940238784,0.7470616581911718,,,,,,,,,,,,,,
1728495713752,2024-10-09 13:41:53.752,True,0.027141396,34500.0,1271121.0580325343,274.149601171,345027055,0.027141396,fcb9ea1f165af5416d8651fe6750b07a2527f774bb41798ef6e94543bf987b5d,508383.1021385662,,3.0883214508,0.00025700881346146787,,-0.10805130288803133,0.9339677333296852,508383.1021385662,696132.2418154827,1900647.5857695318,-883881.3814923993,0.7739199214163608,,,,,,,,,,,,,,
1729426157892,2024-10-20 08:09:17.892,False,621789.0,0.5,8.041313049925296e-07,274.649601171,344405266,0.5,5492ffaed00f9bb9864ddce97c1586ae17f938cd0f16abec563b3d51ceb0b037,508383.10213858366,,3.1383214508000004,-0.9999999999993674,,0.122155586541415,1.0,508383.10213858366,696132.2418154668,1900647.5857695173,-883881.3814923499,0.3174258166767459,,,,,,,,,,,,,,
