timestamp,datetime,is_buy,input_amount_adjusted,output_amount_adjusted,price,erg_liquidity,token_liquidity,volume_erg,tx_id,price_ma_5,price_ma_20,volume_ma_5,returns,volatility,price_momentum_5,volume_momentum_5,bb_middle_5,bb_std_5,bb_upper_5,bb_lower_5,bb_position_5,price_momentum_20,volume_momentum_20,bb_middle_20,bb_std_20,bb_upper_20,bb_lower_20,bb_position_20,price_momentum_50,volume_momentum_50,bb_middle_50,bb_std_50,bb_upper_50,bb_lower_50,bb_position_50
1736296999902,2025-01-07 19:43:19.902,True,9.149084239,38.0,4.153421152033618,540.330735431,2271,9.149084239,f7457ffa667ca9c16f2153fe65673d4c5db6df2d8b026dcc52d92a1261af3e74,4.007234353179362,2.784921317071567,24.796657706599998,0.019100444551060525,14.542474317965208,22.032608206731883,-0.16826506918181816,4.007234353179362,2.2876853708715137,8.582605094922389,-0.5681363885636657,0.5159754047383016,19.76710576016809,8.149084239,2.784921317071567,2.7134735354732804,8.211868388018129,-2.642025753874994,0.6260837646905002,-0.16997905413978953,1.1800941512969527,2.4935732778256807,2.5406518868734698,7.574877051572621,-2.587730495921259,0.6633289356546352
1736360751187,2025-01-08 13:25:51.187,True,22.679986574,100.0,4.409173685959696,517.650748857,2371,22.679986574,1e88da7ac67574d81e368da7eebae538c527e6fc8ac80b96cd285b970b6d26d7,3.7522779505876955,2.9953800013695515,25.813978757999998,0.061576354663878785,14.540308798994188,-0.22427726050028662,0.28912038938671536,3.7522779505876955,2.1189127131777963,7.9901033769432885,-0.48554747576789703,0.5775038692352309,21.045868429798478,21.679986574,2.9953800013695515,2.665237762801723,8.325855526972997,-2.3350955242338944,0.632614217793458,-0.12670623347257004,113.50900468194173,2.480778733495064,2.5291053880908927,7.538989509676849,-2.577432042686721,0.6906202645355449
1736376947739,2025-01-08 17:55:47.739,False,27.0,6.0,0.2222222222222222,523.650748857,2344,6.0,bf6ecf3a88e8f0953a301ca954b92ed60c1d519787e75e22ae5063515f1efb3a,2.61329333091669,2.996491112480663,26.811178263,-0.9496000298355556,14.575326213245084,-0.9624443527777777,4.91714532057725,2.61329333091669,2.193591646179322,7.000476623275334,-1.773889961441954,0.22749359334278277,0.11111111111111094,2.0,2.996491112480663,2.664015413437835,8.324521939356334,-2.3315397143950074,0.23965344980133518,-0.9500496977088122,-0.07954487990427717,2.396245849663589,2.5326147942807085,7.461475438225006,-2.668983738897828,0.28539732608065116
1736386973997,2025-01-08 20:42:53.997,True,4.099089495,18.0,4.391219079738584,528.006670311,2325,4.099089495,575652dcc909ed580ff4c52fddd54f70995c530ef2bf899ed9f4cc41f626dc8f,3.4503223963221075,2.947518168662658,8.630996161999999,18.76048585882363,14.244160180072026,20.308968376415656,-0.9568516895263158,3.4503223963221075,1.810428321538373,7.071179039398853,-0.17053424675463846,0.6299273592086997,-0.18237155241227554,-0.7798511040912779,2.947518168662658,2.6268163669451887,8.201150902553035,-2.3061145652277193,0.6374002508552638,19.46927962302941,-0.884894316966292,2.4797796854642637,2.5280623956631327,7.535904476790529,-2.5763451058620017,0.6890221734195897
1736386973997,2025-01-08 20:42:53.997,False,37.0,8.455010949,0.22851380943243244,532.105759806,2307,8.455010949,788b309a60a77d411cb4f3ee99278a4f9d52b185ce6a847a56b6a21b970ea72e,2.6809099898773106,2.94985295004337,10.076634251399998,-0.9479611913496158,14.24346779967041,-0.9439309147196342,5.891807672936982,2.6809099898773106,2.243865764334553,7.1686415185464165,-1.8068215387917954,0.22676661195325923,0.2568259518783784,3.2275054745,2.94985295004337,2.6242482587908644,8.1983494676251,-2.2986435675383587,0.24075060052961522,-0.0243649936976702,-0.5250197995633394,2.4796655497989653,2.528165972722909,7.535997495244783,-2.5766663956468525,0.27739280523363186
1736387244056,2025-01-08 20:47:24.056,False,36.0,8.455010949,0.23486141525,536.46168126,2289,8.455010949,430709125ee7b332fbaf471b4aad7bfcd2ebe8bf81d1cd32eaad0227f800be5d,1.8971980425205868,2.6829052745479016,9.937819593399997,0.0277777777777779,13.543664252756457,-0.9434535033522893,-0.07586259694072539,1.8971980425205868,2.2849276081543475,6.4670532588292815,-2.6726571737881084,0.3181193332626695,-0.9578634349357618,1.7721568364660074,2.6829052745479016,2.614812873546918,7.912531021641738,-2.5467204725459345,0.2659446413867849,0.22127935929999998,0.6910021898,2.4805166242578114,2.527387291392562,7.535291207042936,-2.574257958527313,0.27786791752734497
1736411205807,2025-01-09 03:26:45.807,True,21.059655512,94.0,4.463510808447834,515.402025748,2383,21.059655512,c0f9eed4d1efcfad9325011c53dec3d2069e70c9d7fcc8d0b8479b8dbe3e5f37,1.908065467018215,2.6148833384637697,9.613753380999997,18.0048706114481,13.593108224192365,0.01232365208500763,-0.07144321081113536,1.908065467018215,2.2999416173447513,6.5079487017077176,-2.6918177676712878,0.7777728489016869,-0.23359383776324705,0.22650370823821953,2.6148833384637697,2.545579639148712,7.706042616761194,-2.4762759398336547,0.6815527042990372,-0.06443204170331662,-0.6650875753549799,2.474368634429756,2.522070385212493,7.518509404854742,-2.5697721359952297,0.6971735390178738
1736432451855,2025-01-09 09:20:51.855,True,20.657603851,100.0,4.840832495447392,494.744421897,2483,20.657603851,962deb1e836ceb12ec9f0cd1c786a8063651e36eb66ca3827920d6dc833f3a23,2.831787521663249,2.8485916299028062,12.545274151199996,0.08453473133422751,13.555303120867766,20.783746229513266,2.442933975166667,2.831787521663249,2.379688456426932,7.591164434517113,-1.9275893911906152,0.7110617640261087,28.044994972684353,5.885867950333334,2.8485916299028062,2.5234503504588295,7.895492330820465,-2.1983090710148527,0.6973727029325487,-0.08951580078395616,8.9846972618928,2.4648499410210385,2.512001819380644,7.488853579782326,-2.5591536977402494,0.7364630606649176
1736435338990,2025-01-09 10:08:58.990,False,45.0,9.33629949,0.207473322,504.080721387,2438,9.33629949,1d72a258d22e81fff7d7435462c73892534a6ddefe04de6bf45ecda835d26ae1,1.9950383701155316,2.5510794069050435,13.592716150199996,-0.9571409830447304,12.101796238935606,-0.9527526825165027,1.2776520252578676,1.9950383701155316,2.4293065430159357,6.853651456147404,-2.86357471591634,0.3160416340565747,-0.9663067829110348,0.14980594774465494,2.5510794069050435,2.4628091718590226,7.476697750623089,-2.3745389368130017,0.26210031701969017,0.037366609999999856,3.668149745,2.4649994074610384,2.5118645270719644,7.488728461604968,-2.5587296466828904,0.27531371008167027
1736435528021,2025-01-09 10:12:08.021,False,19.0,4.0,0.21052631578947367,508.080721387,2419,4.0,007712bb735060eddc3abfe5c5c4db0a9c76b0d75a81dce847f9744be41e9ac5,1.9914408713869403,2.553272389361184,12.701713960399996,0.014715114984632516,12.069643276660425,-0.07871512749113463,-0.5269077681711232,1.9914408713869403,2.432587647871759,6.856616167130459,-2.873734424356578,0.31697323864614224,0.26315789473684204,7.0,2.553272389361184,2.4605927804830845,7.474457950327353,-2.367913171604985,0.2619734061489278,-0.9604960256842106,0.937906887835497,2.3626250549458754,2.497012228861631,7.356649512669138,-2.631399402777387,0.28453261919570905
1736435826220,2025-01-09 10:17:06.220,True,54.191576594,250.0,4.6132630883390755,491.264342592,2505,54.191576594,25243962d7176a147d560b686764dd7c7f37ddc13322390e1f6156c6213992c2,2.867121206004755,2.775474005316599,21.849027089399996,20.91299966961061,12.332917969061711,18.642490374284993,5.4094034792952455,2.867121206004755,2.4302381965412696,7.727597599087295,-1.9933551870777841,0.6796266189893897,26.26019097654908,3.926506963090909,2.775474005316599,2.434491796817275,7.644457598951149,-2.0935095883179504,0.6887240989500463,23.043830245639043,5.419105894043165,2.4510529388562934,2.4968578138738367,7.444768566603967,-2.54266268889138,0.716493119619029
1736435826220,2025-01-09 10:17:06.220,False,164.0,37.375197799,0.22789754755487804,545.455919186,2255,37.375197799,711fe32c2260ded372aa0b74a63cef264a9624961ee35ad3adf4c43e13fd5be0,2.019998553826164,2.777979993805454,25.112135546799998,-0.9505994903843803,12.369140968703126,-0.9489420867709003,0.7747297802522572,2.019998553826164,2.4725082702124266,6.965015094251017,-2.9250179865986894,0.31879726876329956,0.2819237049961889,3.671899724875,2.777979993805454,2.4317012713070234,7.641382536419501,-2.0854225488085927,0.2378293875628971,0.1395239777048305,0.10581025055379989,2.4516110170181604,2.4963474728064003,7.444305962630962,-2.5410839285946403,0.27730329073907145
1736488838423,2025-01-10 01:00:38.423,False,38.0,7.686500456,0.2022763277894737,498.950843048,2467,7.686500456,b20d074ccfff9e5c0616f7258e08400ddf13b54c9c2559a7f75a0ac2e7db0c26,1.0922873202945802,2.51385085304662,22.517914867799995,-0.11242428907329394,11.35843705077,-0.9582145575209003,-0.62790938816324,1.0922873202945802,1.9683087845786127,5.028904889451805,-2.8443302488626454,0.3869573971982697,-0.9631209621765994,1.4799630766767717,2.51385085304662,2.4089965258725563,7.331843904791732,-2.3041421986984925,0.2601102263503808,-0.9606934404265338,-0.8417773417298667,2.352734115366308,2.485328675938078,7.323391467242464,-2.617923236509848,0.2836847689003194
1736489304080,2025-01-10 01:08:24.080,False,73.0,15.383000846,0.21072603898630138,514.333843894,2394,15.383000846,d40d20ef2f0e19d0017af87246e7314f0fbc41a35d3540ff8581f78af3b25d53,1.0929378636918403,2.5152962459050263,23.727255138999997,0.04177310953371682,11.325648406357839,0.01567776018114464,0.6476550331827455,1.0929378636918403,1.967943739724769,5.028825343141378,-2.8429496157576977,0.38792720456163515,0.15899321442465753,0.5383000845999999,2.5152962459050263,2.407531895377156,7.330360036659338,-2.299767544849286,0.2606916224719737,0.12387220792694076,4.127666948666667,2.353198636146034,2.4849178600169064,7.323034356179846,-2.616637083887779,0.2844523724875602
1736489717349,2025-01-10 01:15:17.349,False,68.0,15.147315268,0.22275463629411765,529.481159162,2326,15.147315268,f52693e387261f157fd7203ddd57577bbb9a903615a3bcb418ae90acd445d06e,1.0953835277927693,2.245087521400037,25.9567181926,0.05708168466355601,9.9689919851207,0.05808452239705897,2.786828817,1.0953835277927693,1.9665800933280109,5.028543714448791,-2.8377766588632527,0.3890677152612284,-0.9604127524462223,0.7046573893636026,2.245087521400037,2.342302280267652,6.929692081935341,-2.4395170391352665,0.28415116377775645,0.17741736326890756,1.163902181142857,2.3538699450881326,2.4843257780295356,7.322521501147204,-2.6147816109709385,0.2855438960903582
1736489967109,2025-01-10 01:19:27.109,False,37.0,7.0,0.1891891891891892,481.115474275,2562,7.0,196b168154dbc26ef402c097a93b71d3634dfe62d9d3e1f9ab51badcb1d11288,0.210568747962792,2.245530587416874,16.518402873799996,-0.15068349491325417,9.944568913097328,-0.9589901582531892,-0.8708286335265059,0.210568747962792,0.01560975396892119,0.2417882559006344,0.17934924002494962,0.1575929573238435,0.0491400491400491,-0.36363636363636365,2.245530587416874,2.3418919597786614,6.929314506974197,-2.438253332140449,0.28048289229981865,-0.9643455751081081,11.38111238029894,2.2515299084693536,2.465549667107818,7.18262924268499,-2.6795694257462825,0.2908842856835077
1736489967109,2025-01-10 01:19:27.109,True,50.206992007,250.0,4.979386137395849,474.115474275,2599,50.206992007,97e57905d21f5af922e9203a2ebd0554ba6f9fbdc4b994ce41376ae6b49fa8ab,1.1608664659309862,2.2103021093407653,19.0847617154,25.319612440520917,9.29188473067003,20.849230897040727,0.34332378057256263,1.1608664659309862,2.134652483442089,5.430171432815165,-3.108438500953192,0.9472062432976874,-0.12395760960211077,1.8537431834371922,2.2103021093407653,2.2922188639146914,6.794739837170148,-2.3741356184886175,0.802009122214228,23.896930686979246,49.206992007,2.347117631217271,2.4770101994926503,7.301138030202571,-2.60690276776803,0.7656699300953352
1736489967109,2025-01-10 01:19:27.109,True,5.15869288,23.0,4.458493757046456,524.322466282,2349,5.15869288,0e3f2aaee389daf2b3723e11c0519abba4ec1a5a18e7ade7f7c427879e80bcb5,2.0121099517823824,2.1373695311642256,18.579200200199995,-0.10460975830683683,9.295911610126124,21.041599260625258,-0.3288632571441299,2.0121099517823824,2.4778689552419393,6.967847862266261,-2.943627958701496,0.7468233640936439,-0.2465127159304742,4.0874559058645294,2.1373695311642256,2.1889480164366253,6.515265564037476,-2.240526501709025,0.7650958597980747,21.292468785232277,4.15869288,2.4322875063582,2.4748881505627587,7.382063807483718,-2.5174887947673175,0.7046765477287854
1736491068294,2025-01-10 01:37:48.294,True,19.105493348,100.0,5.234096716506313,477.157296195,2585,19.105493348,7c3d53a08cc5b8208ad6b2ebcca4885bc9ee730ccc99f613b5c8e7d654476fa4,3.0167840872863847,2.3887706793539665,19.323698700599998,0.1739607593335868,9.26185193582401,23.838395585495558,0.24198740800095253,3.0167840872863847,2.5811190574743548,8.179022202235094,-2.145454027662325,0.7147627230521464,24.399143013783267,-0.7988895437052632,2.3887706793539665,2.2435186190319776,6.875807917417921,-2.0982665587099887,0.8170606667819893,25.170483582531563,18.105493348,2.532969440688326,2.4846002482065184,7.502169937101362,-2.436231055724711,0.7717869079510644
1736491068294,2025-01-10 01:37:48.294,False,77.0,15.147315268,0.1967183801038961,496.262789543,2485,15.147315268,425b9c508e889b82d355d896a23e2821470c1542f8126d401789a8f53251c9e5,3.0115768360483406,2.19482780627634,19.323698700599998,-0.9624159829749568,8.7428949864751,-0.11688311688311692,0.0,3.0115768360483406,2.588181639583882,8.187940115216104,-2.1647864431194233,0.22810462634328413,-0.9517323716336623,11.346806434442843,2.19482780627634,2.2576378544101208,6.7101035150965815,-2.3204479025439015,0.27873893478206746,-0.016408099480519467,4.049105089333334,2.5329038082904045,2.4846631754134325,7.5022301591172695,-2.4364225425364605,0.26493942405314336
1736491156135,2025-01-10 01:39:16.135,False,79.0,15.147315268,0.1917381679493671,492.304611463,2506,15.147315268,da5d52c9b303f40b12f52278d5f6a7624aa64dc37a9c0a7d34c3e8b95bca6201,3.0120866318003765,1.9967436570721275,20.9531617542,-0.025316455696202556,8.743942851324983,0.013473173446654663,1.163902181142857,3.0120866318003765,2.587486888054747,8.18706040790987,-2.162887144309117,0.2275011830135953,-0.9538360881473608,0.6556099902798151,1.9967436570721275,2.250534188674397,6.497812034420922,-2.5043247202766663,0.29949143872082884,-0.963721060201413,0.6011043845062494,2.431036382437768,2.47391112162809,7.3788586256939475,-2.516785860818412,0.2737087041131544
1736491187711,2025-01-10 01:39:47.711,True,18.800348816,100.0,5.319050246285601,473.504262647,2606,18.800348816,e7e02b295605a1df1ae6c98023f62178b1f9e8a69027def91abf05ae39140f8b,3.0800194535783265,2.042237485088423,14.671833115999997,26.741217636387447,10.061063582841443,0.06821405280037007,-0.6255432149096125,3.0800194535783265,2.65561165345622,8.391242760490767,-2.231203853334114,0.7107829649897439,0.20635988172188813,-0.1710599671362928,2.042237485088423,2.3102709708256652,6.662779426739753,-2.5783044565629076,0.8545918208921269,26.925013792999405,3.700087204,2.5336078635539563,2.485410672406517,7.50442920836699,-2.4372134812590778,0.7801792892474606
1736492349429,2025-01-10 01:59:09.429,False,80.0,15.147315268,0.18934144085,488.651577915,2526,15.147315268,179910f8367b4da56601c90777b2c18e7f28999ba5df0e8ef09d6a304d556373,2.2261889903390353,2.0405934460198116,16.669557593599997,-0.9644031486669596,10.061544118163985,-0.957532419878181,1.936270024277933,2.2261889903390353,2.7847705778062695,7.795730145951574,-3.3433521652735037,0.317144043595363,-0.14796351617500003,1.5245525446666668,2.0405934460198116,2.311645590102368,6.663884626224547,-2.582697734184924,0.2997906758397346,-0.05329279575000012,-0.24263423660000005,2.533394692370956,2.48561535699187,7.504625406354696,-2.437836021612784,0.2642381347412331
1736492562706,2025-01-10 02:02:42.706,False,75.0,15.147315268,0.20196420357333333,503.798893183,2451,15.147315268,15790c7894fe7cb5f21b56cc097a75d8f3a248a2413ef46356806910c751fd48,1.2197624877524393,1.8311307022115488,15.877921977599996,0.06666666666666665,9.59783753981957,-0.9614137425209556,-0.20717486891875259,1.2197624877524393,2.2915766546604033,5.802915797073246,-3.363390821568367,0.3889630986040551,-0.9540072585981393,2.695287767314287,1.8311307022115488,2.2769788981636054,6.38508849853876,-2.722827094115662,0.3211263068849533,-0.9591122687941176,1.9927955150866308,2.4386443407170355,2.4823184234169315,7.403281187550899,-2.5259925061168276,0.2747387970008201
